`id_pnts`,`id_sps`,`exam_priority`,`subject`,`points`
29195,12589,3,"Русский язык",57
29196,12596,2,Биология,0
29197,12596,3,"Русский язык",60
29198,12602,4,"Индивидуальное достижение",5
29199,12606,1,Обществознание,53
29200,12606,2,История,53
29201,12606,3,"Русский язык",58
29202,12611,1,Обществознание,59
29203,12611,2,Биология,48
29204,12611,3,"Русский язык",51
29205,12617,4,"Индивидуальное достижение",5
29206,12622,2,Обществознание,67
29207,12622,3,"Русский язык",77
29208,12624,2,Обществознание,51
29209,12624,3,"Русский язык",66
29210,12625,2,Обществознание,51
29211,12625,3,"Русский язык",64
29212,12626,4,"Индивидуальное достижение",5
29213,12631,4,"Индивидуальное достижение",5
29214,12632,4,"Индивидуальное достижение",5
29215,12643,4,"Индивидуальное достижение",10
29216,12645,1,Химия,55
29217,12645,3,"Русский язык",59
29218,12646,4,"Индивидуальное достижение",5
29219,12650,4,"Индивидуальное достижение",5
29220,12653,1,Биология,50
29221,12653,2,Обществознание,60
29222,12653,3,"Русский язык",61
29223,12656,4,"Индивидуальное достижение",5
29224,12659,4,"Индивидуальное достижение",5
29225,12669,4,"Индивидуальное достижение",5
29226,12671,1,Обществознание,67
29227,12671,3,"Русский язык",54
29228,12672,1,Обществознание,47
29229,12672,2,Биология,41
29230,12672,3,"Русский язык",40
29231,12677,4,"Индивидуальное достижение",5
29232,12679,1,Обществознание,64
29233,12679,2,История,66
29234,12679,3,"Русский язык",83
29235,12680,4,"Индивидуальное достижение",5
29236,12681,2,Биология,0
29237,12681,3,"Русский язык",60
29238,12681,4,"Индивидуальное достижение",5
29239,12682,4,"Индивидуальное достижение",5
29240,12686,1,Обществознание,63
29241,12686,2,История,58
29242,12686,3,"Русский язык",70
29243,12695,4,"Индивидуальное достижение",5
29244,12696,1,Обществознание,0
29245,12696,2,Биология,0
29246,12696,3,"Русский язык",57
29247,12697,1,Обществознание,72
29248,12697,2,Биология,51
29249,12697,3,"Русский язык",72
29250,12697,4,"Индивидуальное достижение",5
29251,12700,1,Обществознание,57
29252,12700,2,Биология,73
29253,12700,3,"Русский язык",75
29254,12703,1,Обществознание,78
29255,12703,2,История,63
29256,12703,3,"Русский язык",78
29257,12704,4,"Индивидуальное достижение",5
29258,12707,4,"Индивидуальное достижение",5
29259,12709,1,Обществознание,55
29260,12709,2,История,38
29261,12709,3,"Русский язык",69
29262,12711,1,Обществознание,60
29263,12711,2,История,62
29264,12711,3,"Русский язык",57
29265,12718,4,"Индивидуальное достижение",5
29266,12719,1,Обществознание,82
29267,12719,2,История,67
29268,12719,3,"Русский язык",91
29269,12720,1,Обществознание,63
29270,12720,2,История,74
29271,12720,3,"Русский язык",70
29272,12722,1,Обществознание,57
29273,12722,2,История,38
29274,12722,3,"Русский язык",66
29275,12723,1,Обществознание,59
29276,12723,2,Биология,56
29277,12723,3,"Русский язык",60
29278,12726,1,Обществознание,48
29279,12726,3,"Русский язык",73
29280,12729,4,"Индивидуальное достижение",5
29281,12731,4,"Индивидуальное достижение",5
29282,12735,1,Обществознание,53
29283,12735,2,История,53
29284,12735,3,"Русский язык",58
29285,12740,1,Обществознание,82
29286,12740,2,История,65
29287,12740,3,"Русский язык",85
29288,12750,4,"Индивидуальное достижение",5
29289,12753,2,Биология,45
29290,12753,3,"Русский язык",59
29291,12754,4,"Индивидуальное достижение",5
29292,12757,4,"Индивидуальное достижение",5
29293,12758,4,"Индивидуальное достижение",5
29294,12759,1,Обществознание,51
29295,12759,2,Биология,64
29296,12759,3,"Русский язык",66
29297,12767,4,"Индивидуальное достижение",5
29298,12769,3,"Русский язык",53
29299,12773,4,"Индивидуальное достижение",5
29300,12775,1,Обществознание,53
29301,12775,2,Биология,41
29302,12775,3,"Русский язык",43
29303,12777,4,"Индивидуальное достижение",5
29304,12781,1,Математика,64
29305,12781,2,"Информатика и ИКТ",70
29306,12781,3,"Русский язык",78
29307,12791,1,Математика,62
29308,12791,2,Физика,51
29309,12791,3,"Русский язык",46
29310,12797,4,"Индивидуальное достижение",5
29311,12803,2,"Информатика и ИКТ",56
29312,12803,4,"Индивидуальное достижение",5
29313,12805,1,Математика,64
29314,12805,2,"Информатика и ИКТ",70
29315,12805,3,"Русский язык",78
29316,12818,4,"Индивидуальное достижение",5
29317,12822,1,Математика,40
29318,12822,2,"Информатика и ИКТ",48
29319,12826,1,Математика,80
29320,12826,2,"Информатика и ИКТ",67
29321,12826,3,"Русский язык",73
29322,12827,1,Математика,92
29323,12827,2,"Информатика и ИКТ",98
29324,12827,3,"Русский язык",92
29325,12828,1,Математика,50
29326,12828,2,Физика,57
29327,12828,3,"Русский язык",53
29328,12829,4,"Индивидуальное достижение",5
29329,12831,1,Математика,62
29330,12831,2,Физика,51
29331,12831,3,"Русский язык",46
29332,12833,1,Математика,70
29333,12833,2,"Информатика и ИКТ",59
29334,12833,3,"Русский язык",63
29335,12833,4,"Индивидуальное достижение",10
29336,12835,1,Математика,72
29337,12835,2,"Информатика и ИКТ",70
29338,12835,3,"Русский язык",81
29339,12836,1,Математика,64
29340,12836,2,"Информатика и ИКТ",70
29341,12836,3,"Русский язык",78
29342,12840,1,Биология,63
29343,12840,2,Обществознание,85
29344,12840,3,"Русский язык",86
29345,12840,4,"Индивидуальное достижение",5
29346,12846,1,Математика,80
29347,12846,2,"Информатика и ИКТ",67
29348,12846,3,"Русский язык",73
29349,12849,1,Математика,92
29350,12849,2,"Информатика и ИКТ",98
29351,12849,3,"Русский язык",92
29352,12850,1,Математика,50
29353,12850,2,Физика,57
29354,12850,3,"Русский язык",53
29355,12852,4,"Индивидуальное достижение",5
29356,12854,1,Математика,62
29357,12854,2,Физика,51
29358,12854,3,"Русский язык",46
29359,12855,2,"Информатика и ИКТ",56
29360,12855,4,"Индивидуальное достижение",5
29361,12856,1,Математика,70
29362,12856,2,"Информатика и ИКТ",59
29363,12856,3,"Русский язык",63
29364,12856,4,"Индивидуальное достижение",10
29365,12857,1,Математика,58
29366,12857,3,"Русский язык",64
29367,12859,1,Математика,72
29368,12859,2,"Информатика и ИКТ",70
29369,12859,3,"Русский язык",81
29370,12860,1,Математика,64
29371,12860,2,"Информатика и ИКТ",70
29372,12860,3,"Русский язык",78
29373,12872,2,"Информатика и ИКТ",56
29374,12872,4,"Индивидуальное достижение",5
29375,12873,1,Математика,70
29376,12873,2,"Информатика и ИКТ",72
29377,12873,3,"Русский язык",64
29378,12875,1,Математика,74
29379,12875,2,"Информатика и ИКТ",68
29380,12875,3,"Русский язык",80
29381,12880,1,Математика,64
29382,12880,2,"Информатика и ИКТ",70
29383,12880,3,"Русский язык",78
29384,12881,1,Математика,58
29385,12881,2,"Информатика и ИКТ",0
